"","sp","wp","wnp","snp","ds","dm","dl","ss","sm","sl","subclass","port","proto","class"
"3804",0,0,0.230769230769231,0.153846153846154,0,0.384615384615385,0.153846153846154,0.384615384615385,0,0.153846153846154,"From-Botnet-TCP-Established-HTTP-To-Microsoft",80,"tcp","Botnet"
"8846",0.0285714285714286,0,0.114285714285714,0.314285714285714,0,0,0.514285714285714,0,0.485714285714286,0.0285714285714286,"From-Normal-Stribrek",80,"tcp","Normal"
"5192",0.0909090909090909,0.0909090909090909,0,0.181818181818182,0,0.545454545454545,0,0,0,0.545454545454545,"From-Normal-Jist",443,"tcp","Normal"
"1051",0.304347826086957,0,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.434782608695652,0,0.521739130434783,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"918",0,0,0.235294117647059,0.176470588235294,0,0.0588235294117647,0.470588235294118,0,0,0.529411764705882,"From-Botnet-TCP-Established-SPAM",587,"tcp","Botnet"
"4183",0,0.0909090909090909,0.181818181818182,0.0909090909090909,0.454545454545455,0.0909090909090909,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3134",0,0,0,0.2,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"402",0,0,0,0.125,0,0.375,0,0.125,0.125,0.125,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"6345",0,0.0769230769230769,0.0769230769230769,0.230769230769231,0,0,0.538461538461538,0,0,0.538461538461538,"From-Normal-Jist",443,"tcp","Normal"
"4009",0,0.0769230769230769,0.0769230769230769,0.230769230769231,0.307692307692308,0.230769230769231,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7093",0,0,0.2,0,0,0.4,0.2,0,0,0.6,"From-Normal-Grill",80,"tcp","Normal"
"847",0,0.285714285714286,0,0,0,0.571428571428571,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt",80,"tcp","Botnet"
"2718",0.0175438596491228,0.0526315789473684,0.228070175438596,0.175438596491228,0.421052631578947,0.087719298245614,0,0.508771929824561,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"750",0,0.0377358490566038,0.132075471698113,0.30188679245283,0,0.509433962264151,0,0.509433962264151,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8140",0,0,0,0.2,0,0,0.6,0,0,0.6,"From-Normal-Stribrek",80,"tcp","Normal"
"4237",0,0,0,0.363636363636364,0.181818181818182,0.363636363636364,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8940",0.027027027027027,0.0540540540540541,0.0540540540540541,0.324324324324324,0.108108108108108,0.0810810810810811,0.324324324324324,0,0.324324324324324,0.189189189189189,"From-Normal-Jist",80,"tcp","Normal"
"5560",0,0,0.2,0,0,0,0.6,0,0,0.6,"From-Normal-Grill",443,"tcp","Normal"
"3814",0,0.0909090909090909,0.254545454545455,0.127272727272727,0.0545454545454545,0.454545454545455,0,0.509090909090909,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2942",0,0,0,0.2,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8245",0,0,0.0666666666666667,0.333333333333333,0,0.133333333333333,0.4,0,0.4,0.133333333333333,"From-Normal-Grill",80,"tcp","Normal"
"3166",0,0,0,0.2,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5162",0,0,0.0588235294117647,0.352941176470588,0,0.176470588235294,0.352941176470588,0,0.0588235294117647,0.470588235294118,"From-Normal-Jist",80,"tcp","Normal"
"1213",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1706",0,0,0.111111111111111,0.222222222222222,0.555555555555556,0,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1959",0.0180910792264504,0.0286961946350593,0.177791640673737,0.2747972551466,0.352776044915783,0.0642545227698066,0.0829694323144105,0.0829694323144105,0.407361197754211,0.00966936993137867,"From-Botnet-UDP-Attempt-DNS",53,"udp","Botnet"
"936",0,0.04,0.293333333333333,0.146666666666667,0,0.506666666666667,0,0.506666666666667,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5980",0.0149253731343284,0.0597014925373134,0.134328358208955,0.26865671641791,0,0.507462686567164,0,0,0,0.507462686567164,"From-Normal-Jist",80,"tcp","Normal"
"6507",0,0,0.153846153846154,0.230769230769231,0,0,0.538461538461538,0,0.0769230769230769,0.461538461538462,"From-Normal-Grill",80,"tcp","Normal"
"3785",0,0,0.111111111111111,0.222222222222222,0.444444444444444,0.111111111111111,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"617",0,0,0,0.285714285714286,0,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2434",0.0909090909090909,0,0.272727272727273,0,0,0.545454545454545,0,0,0,0.545454545454545,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"3970",0,0,0.222222222222222,0.111111111111111,0.111111111111111,0.444444444444444,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7633",0,0,0.129032258064516,0.32258064516129,0,0,0.516129032258065,0,0.387096774193548,0.129032258064516,"From-Normal-Grill",80,"tcp","Normal"
"8269",0.0666666666666667,0,0.133333333333333,0.2,0,0,0.533333333333333,0,0.333333333333333,0.2,"From-Normal-Grill",80,"tcp","Normal"
"4831",0,0,0,0.2,0,0,0.6,0,0.6,0,"From-Normal-Stribrek",80,"tcp","Normal"
"8669",0,0,0,0.2,0.2,0,0.4,0,0,0.6,"From-Normal-Jist",80,"tcp","Normal"
"6007",0,0,0.129032258064516,0.32258064516129,0,0,0.516129032258065,0,0.387096774193548,0.129032258064516,"From-Normal-Grill",80,"tcp","Normal"
"4486",0.032258064516129,0,0.0645161290322581,0.354838709677419,0.161290322580645,0,0.354838709677419,0,0.354838709677419,0.161290322580645,"From-Normal-Jist",80,"tcp","Normal"
"7051",0,0.153846153846154,0.0769230769230769,0.153846153846154,0,0,0.538461538461538,0,0.461538461538462,0.0769230769230769,"From-Normal-Grill",80,"tcp","Normal"
"5923",0,0,0,0.411764705882353,0,0.0588235294117647,0.470588235294118,0,0,0.529411764705882,"From-Normal-Jist",443,"tcp","Normal"
"100",0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0,0.428571428571429,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"4168",0,0.153846153846154,0.0769230769230769,0.153846153846154,0.538461538461538,0,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8886",0,0.142857142857143,0.142857142857143,0,0,0,0.571428571428571,0,0,0.571428571428571,"From-Normal-Stribrek",443,"tcp","Normal"
"4170",0,0,0.137931034482759,0.310344827586207,0.275862068965517,0.241379310344828,0,0.517241379310345,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7427",0,0,0.0666666666666667,0.333333333333333,0,0.133333333333333,0.4,0,0.4,0.133333333333333,"From-Normal-Grill",80,"tcp","Normal"
"7605",0,0.181818181818182,0.181818181818182,0,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Jist",443,"tcp","Normal"
"7928",0,0,0.162162162162162,0.297297297297297,0,0.162162162162162,0.351351351351351,0,0.162162162162162,0.351351351351351,"From-Normal-Stribrek",80,"tcp","Normal"
"4537",0.363636363636364,0,0,0,0,0,0.545454545454545,0,0.545454545454545,0,"To-Normal-UDP-NTP-server",123,"udp","Normal"
"2423",0,0,0.333333333333333,0,0,0.555555555555556,0,0,0,0.555555555555556,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"3354",0,0.027027027027027,0.378378378378378,0.0540540540540541,0,0.513513513513513,0,0.513513513513513,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5111",0,0,0,0.2,0,0,0.6,0,0.2,0.4,"From-Normal-Jist",80,"tcp","Normal"
"7894",0,0,0,0.363636363636364,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Stribrek",443,"tcp","Normal"
"8797",0,0,0.0769230769230769,0.307692307692308,0,0.230769230769231,0.307692307692308,0,0.307692307692308,0.230769230769231,"From-Normal-Jist",80,"tcp","Normal"
"82",0,0,0,0.333333333333333,0,0.444444444444444,0.111111111111111,0.444444444444444,0.111111111111111,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3168",0,0,0.285714285714286,0,0,0.571428571428571,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"7",0,0,0.142857142857143,0.142857142857143,0,0.571428571428571,0,0.285714285714286,0.285714285714286,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"794",0.222222222222222,0,0.111111111111111,0,0,0.555555555555556,0,0,0,0.555555555555556,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"1590",0,0,0.285714285714286,0,0.285714285714286,0.285714285714286,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7231",0.486486486486487,0,0,0.00772200772200772,0.00386100386100386,0.498069498069498,0,0,0.00386100386100386,0.498069498069498,"From-Normal-Stribrek",80,"tcp","Normal"
"1542",0,0,0.2,0,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4912",0.227926078028747,0.0328542094455852,0.112936344969199,0.123203285420945,0.437371663244353,0.0451745379876797,0.0184804928131417,0,0.0102669404517454,0.490759753593429,"From-Normal-Grill",80,"tcp","Normal"
"6138",0.0344827586206897,0,0.103448275862069,0.310344827586207,0,0,0.517241379310345,0,0.0689655172413793,0.448275862068966,"From-Normal-Stribrek",80,"tcp","Normal"
"2507",0,0,0,0.2,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4392",0,0,0.2,0,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3876",0,0,0.333333333333333,0,0.333333333333333,0.222222222222222,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"68",0.08,0.24,0.12,0,0,0.52,0,0,0.52,0,"From-Botnet-TCP-Established",3817,"tcp","Botnet"
"6785",0,0,0.0833333333333333,0.166666666666667,0,0,0.416666666666667,0,0,0.416666666666667,"From-Normal-Jist",443,"tcp","Normal"
"3128",0,0,0,0.285714285714286,0,0.142857142857143,0.428571428571429,0,0,0.571428571428571,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"221",0,0,0,0.25,0,0,0.5,0,0.25,0.25,"From-Botnet-UDP-Attempt-DNS",53,"udp","Botnet"
"8517",0,0.04,0.04,0.36,0,0,0.52,0,0,0.52,"From-Normal-Stribrek",443,"tcp","Normal"
"8011",0.0336134453781513,0.0252100840336134,0.310924369747899,0.117647058823529,0.504201680672269,0,0,0,0.504201680672269,0,"From-Normal-Stribrek",80,"tcp","Normal"
"5579",0.0328381548084441,0.0758405003909304,0.0594214229867084,0.330727130570758,0.00625488663017983,0.430805316653636,0.0633307271305708,0,0,0.500390930414386,"From-Normal-Stribrek",443,"tcp","Normal"
"3398",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"4326",0,0,0.2,0,0,0.6,0,0,0,0.6,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"6637",0,0,0,0.2,0.2,0,0.4,0,0.2,0.4,"From-Normal-Jist",80,"tcp","Normal"
"8067",0,0.133333333333333,0,0.266666666666667,0,0,0.533333333333333,0,0.2,0.333333333333333,"From-Normal-Grill",80,"tcp","Normal"
"6513",0,0.0434782608695652,0.0434782608695652,0.347826086956522,0.0434782608695652,0.0434782608695652,0.434782608695652,0,0.130434782608696,0.391304347826087,"From-Normal-Grill",80,"tcp","Normal"
"7183",0.0466321243523316,0.0207253886010363,0.305699481865285,0.119170984455959,0.50259067357513,0,0,0,0.50259067357513,0,"From-Normal-Stribrek",80,"tcp","Normal"
"4390",0,0,0,0.2,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3251",0,0,0,0.2,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2846",0,0.0769230769230769,0.153846153846154,0.153846153846154,0.461538461538462,0.0769230769230769,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4248",0,0.0769230769230769,0.153846153846154,0.153846153846154,0.307692307692308,0.230769230769231,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1983",0.142857142857143,0,0.142857142857143,0,0.428571428571429,0.142857142857143,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7595",0,0,0.2,0,0,0,0.6,0,0,0.6,"From-Normal-Stribrek",443,"tcp","Normal"
"1173",0,0,0,0.285714285714286,0,0.571428571428571,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6366",0,0,0,0.285714285714286,0,0,0.571428571428571,0,0.428571428571429,0.142857142857143,"From-Normal-Jist",80,"tcp","Normal"
"1409",0,0.2,0,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"71",0,0,0,0.166666666666667,0,0.333333333333333,0.166666666666667,0,0.333333333333333,0.166666666666667,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"446",0,0.0434782608695652,0.217391304347826,0.173913043478261,0,0.521739130434783,0,0.521739130434783,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4970",0.0909090909090909,0.0909090909090909,0,0.181818181818182,0,0.363636363636364,0.181818181818182,0,0.181818181818182,0.363636363636364,"From-Normal-Grill",80,"tcp","Normal"
"5680",0,0,0,0.2,0.2,0.2,0.2,0,0,0.6,"From-Normal-Grill",80,"tcp","Normal"
"3182",0.0588235294117647,0.0588235294117647,0.0588235294117647,0.235294117647059,0.411764705882353,0.117647058823529,0,0.529411764705882,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"835",0,0.037037037037037,0.259259259259259,0.185185185185185,0,0.493827160493827,0.0123456790123457,0.506172839506173,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2088",0,0.2,0,0,0,0.6,0,0.4,0.2,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"2795",0,0,0,0.2,0,0.4,0.2,0,0,0.6,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"7123",0.410852713178295,0.0465116279069767,0.0310077519379845,0,0,0,0.503875968992248,0,0.0155038759689922,0.488372093023256,"To-Normal-UDP-NTP-server",123,"udp","Normal"
"2697",0,0.111111111111111,0.111111111111111,0.111111111111111,0,0.555555555555556,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"4535",0,0,0.0540540540540541,0.405405405405405,0,0,0.513513513513513,0,0,0.513513513513513,"From-Normal-Jist",443,"tcp","Normal"
"6317",0,0.0476190476190476,0.142857142857143,0.238095238095238,0,0.428571428571429,0.0952380952380952,0,0.0476190476190476,0.476190476190476,"From-Normal-Stribrek",443,"tcp","Normal"
"4598",0.0434782608695652,0.0434782608695652,0,0.304347826086957,0,0.130434782608696,0.347826086956522,0,0.173913043478261,0.304347826086957,"From-Normal-Grill",80,"tcp","Normal"
"8021",0,0,0,0.285714285714286,0,0,0.571428571428571,0,0,0.571428571428571,"From-Normal-Jist",443,"tcp","Normal"
"8760",0,0,0,0.2,0.4,0,0.2,0,0,0.6,"From-Normal-Jist",443,"tcp","Normal"
"7551",0,0.114285714285714,0.342857142857143,0,0,0.514285714285714,0,0,0,0.514285714285714,"From-Normal-Grill",443,"tcp","Normal"
"341",0,0,0.2,0,0,0.2,0.4,0.2,0.4,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2265",0,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.454545454545455,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1324",0,0,0.111111111111111,0.222222222222222,0,0.555555555555556,0,0,0,0.555555555555556,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"4958",0,0,0,0,0.0833333333333333,0,0,0.0833333333333333,0,0,"From-Normal-Grill",54728,"icmp","Normal"
"4062",0,0,0.266666666666667,0.133333333333333,0,0.533333333333333,0,0,0,0.533333333333333,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"5583",0.0379815518176886,0.026587086272382,0.332067281606077,0.102550189907759,0.489419424850787,0.00868149755832881,0.0021703743895822,0,0.500271296798698,0,"From-Normal-Stribrek",80,"tcp","Normal"
"8202",0.0869565217391304,0,0.260869565217391,0.0869565217391304,0,0.521739130434783,0,0,0,0.521739130434783,"From-Normal-Stribrek",80,"tcp","Normal"
"8240",0.0909090909090909,0.0909090909090909,0.0303030303030303,0.242424242424242,0.0303030303030303,0.0303030303030303,0.454545454545455,0,0.151515151515152,0.363636363636364,"From-Normal-Grill",80,"tcp","Normal"
"924",0.0434782608695652,0.0434782608695652,0.0869565217391304,0.260869565217391,0,0.521739130434783,0,0.521739130434783,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8626",0.0408163265306122,0.0612244897959184,0.102040816326531,0.26530612244898,0,0,0.510204081632653,0,0.448979591836735,0.0612244897959184,"From-Normal-Grill",80,"tcp","Normal"
"2259",0,0,0,0.285714285714286,0,0.571428571428571,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"3374",0,0,0,0.333333333333333,0.555555555555556,0,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4468",0,0.2,0,0,0,0.2,0.4,0,0,0.6,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"8242",0,0.181818181818182,0,0.181818181818182,0,0.545454545454545,0,0,0,0.545454545454545,"From-Normal-Grill",80,"tcp","Normal"
"6506",0.260869565217391,0,0.0869565217391304,0.0869565217391304,0,0.478260869565217,0.0434782608695652,0,0.0434782608695652,0.478260869565217,"From-Normal-Jist",80,"tcp","Normal"
"8852",0,0,0.2,0,0,0,0.6,0,0,0.6,"From-Normal-Grill",80,"tcp","Normal"
"818",0,0,0.172413793103448,0.275862068965517,0,0,0.517241379310345,0,0,0.517241379310345,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"5272",0.0338983050847458,0.0169491525423729,0.0508474576271186,0.372881355932203,0.0508474576271186,0.254237288135593,0.203389830508475,0,0.203389830508475,0.305084745762712,"From-Normal-Stribrek",80,"tcp","Normal"
"2428",0,0,0.2,0,0,0.6,0,0,0.2,0.4,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"2871",0,0,0,0.2,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8471",0,0,0.0666666666666667,0.333333333333333,0.133333333333333,0.4,0,0,0.0666666666666667,0.466666666666667,"From-Normal-Stribrek",80,"tcp","Normal"
"1031",0.241379310344828,0,0.0344827586206897,0.172413793103448,0.0344827586206897,0.482758620689655,0,0.517241379310345,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2929",0.0666666666666667,0,0.133333333333333,0.2,0,0.533333333333333,0,0.533333333333333,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6809",0,0,0.105263157894737,0.0526315789473684,0,0,0.263157894736842,0,0.0526315789473684,0.210526315789474,"From-Normal-Stribrek",80,"tcp","Normal"
"3651",0,0,0.2,0,0,0.6,0,0.2,0.4,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"3581",0,0,0.0476190476190476,0.380952380952381,0,0.0476190476190476,0.476190476190476,0,0,0.523809523809524,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"3057",0.0571428571428571,0.0571428571428571,0.2,0.142857142857143,0.0285714285714286,0.228571428571429,0.257142857142857,0,0,0.514285714285714,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"1801",0,0,0.2,0,0,0.6,0,0,0,0.6,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"4039",0,0,0.2,0,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"654",0,0,0.222222222222222,0.111111111111111,0,0.222222222222222,0.333333333333333,0,0.333333333333333,0.222222222222222,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"4134",0,0,0,0.2,0,0.6,0,0,0.6,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"3162",0.0123456790123457,0.0617283950617284,0.246913580246914,0.160493827160494,0.037037037037037,0.0617283950617284,0.407407407407407,0,0,0.506172839506173,"From-Botnet-TCP-Established-HTTP-Ad-yieldmanager",80,"tcp","Botnet"
"2275",0,0,0.222222222222222,0.111111111111111,0.222222222222222,0.333333333333333,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1915",0,0.2,0,0,0,0.6,0,0,0,0.6,"From-Botnet-TCP-Established-HTTP-Binary-Download",80,"tcp","Botnet"
"6035",0,0,0.2,0,0,0,0.6,0,0.6,0,"From-Normal-Grill",80,"tcp","Normal"
"7407",0,0,0,0.2,0.4,0.2,0,0,0,0.6,"From-Normal-Jist",80,"tcp","Normal"
"1332",0.0316455696202532,0.0443037974683544,0.259493670886076,0.151898734177215,0,0.5,0,0.5,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1703",0,0.0769230769230769,0.307692307692308,0,0,0.538461538461538,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7617",0.0315457413249211,0.0883280757097792,0.0441640378548896,0.331230283911672,0.00630914826498423,0.451104100946372,0.0441640378548896,0,0,0.501577287066246,"From-Normal-Stribrek",443,"tcp","Normal"
"1039",0,0.0769230769230769,0.153846153846154,0.153846153846154,0.230769230769231,0.307692307692308,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5878",0,0,0.113636363636364,0.340909090909091,0.136363636363636,0.0909090909090909,0.272727272727273,0,0.272727272727273,0.227272727272727,"From-Normal-Jist",80,"tcp","Normal"
"8341",0,0,0.25,0,0,0,0.5,0,0,0.5,"From-Normal-Grill",443,"tcp","Normal"
"1910",0,0,0,0.285714285714286,0,0.571428571428571,0,0.142857142857143,0.428571428571429,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"245",0,0,0.217391304347826,0.217391304347826,0,0.521739130434783,0,0.521739130434783,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6068",0,0,0.0909090909090909,0.272727272727273,0,0.363636363636364,0.181818181818182,0,0,0.545454545454545,"From-Normal-Grill",80,"tcp","Normal"
"5027",0,0,0,0.421052631578947,0,0,0.526315789473684,0,0.368421052631579,0.157894736842105,"From-Normal-Stribrek",80,"tcp","Normal"
"6631",0,0,0.0588235294117647,0.352941176470588,0,0.529411764705882,0,0,0,0.529411764705882,"From-Normal-Grill",80,"tcp","Normal"
"2787",0,0.0526315789473684,0.157894736842105,0.210526315789474,0.157894736842105,0,0.368421052631579,0,0,0.526315789473684,"From-Botnet-TCP-HTTP-Google-Net-Established",80,"tcp","Botnet"
"3626",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"6892",0,0.105263157894737,0.0526315789473684,0.263157894736842,0,0,0.526315789473684,0,0,0.526315789473684,"From-Normal-Jist",443,"tcp","Normal"
"8002",0,0.0222222222222222,0.2,0.244444444444444,0.0222222222222222,0.0222222222222222,0.466666666666667,0,0.311111111111111,0.2,"From-Normal-Stribrek",80,"tcp","Normal"
"3860",0,0,0,0.285714285714286,0,0.571428571428571,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1669",0,0,0.285714285714286,0,0,0.571428571428571,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"5731",0.2,0,0,0,0,0,0.6,0,0,0.6,"To-Normal-UDP-NTP-server",123,"udp","Normal"
"7007",0.037037037037037,0.0123456790123457,0.117283950617284,0.320987654320988,0,0.0308641975308642,0.469135802469136,0,0,0.5,"From-Normal-Jist",443,"tcp","Normal"
"1048",0.037037037037037,0,0,0.407407407407407,0.222222222222222,0.296296296296296,0,0.518518518518518,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7445",0.0909090909090909,0,0.0909090909090909,0.181818181818182,0,0.363636363636364,0.181818181818182,0,0.0909090909090909,0.454545454545455,"From-Normal-Grill",80,"tcp","Normal"
"4042",0,0,0.290322580645161,0.161290322580645,0.032258064516129,0.483870967741935,0,0.516129032258065,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7487",0.0397830018083183,0.0488245931283906,0.0922242314647378,0.316455696202532,0.00723327305605787,0.408679927667269,0.0849909584086799,0,0,0.500904159132007,"From-Normal-Stribrek",443,"tcp","Normal"
"3853",0,0,0,0.2,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1601",0,0.142857142857143,0.142857142857143,0,0,0.142857142857143,0.428571428571429,0,0,0.571428571428571,"From-Botnet-UDP-Established-Custom-Encryption",8000,"udp","Botnet"
"7362",0,0,0,0.285714285714286,0,0,0.571428571428571,0,0,0.571428571428571,"From-Normal-Grill",80,"tcp","Normal"
"1378",0,0,0.111111111111111,0.222222222222222,0,0.555555555555556,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3763",0,0.142857142857143,0,0.142857142857143,0,0.571428571428571,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"1556",0.0117647058823529,0.0470588235294118,0.129411764705882,0.294117647058824,0.117647058823529,0.388235294117647,0,0.505882352941176,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6531",0.0666666666666667,0,0.2,0.0666666666666667,0,0,0.466666666666667,0,0,0.466666666666667,"From-Normal-Stribrek",80,"tcp","Normal"
"4907",0,0.0204081632653061,0.0204081632653061,0,0.0612244897959184,0,0.0204081632653061,0.0612244897959184,0.0204081632653061,0,"From-Normal-Grill",54728,"icmp","Normal"
"2447",0,0.0256410256410256,0.256410256410256,0.179487179487179,0.41025641025641,0.102564102564103,0,0.512820512820513,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2727",0,0.2,0,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2501",0,0,0,0.2,0,0.6,0,0,0.6,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"150",0,0,0,0,0.25,0,0.25,0,0.5,0,"From-Botnet-UDP-DNS",53,"udp","Botnet"
