"","sp","wp","wnp","snp","ds","dm","dl","ss","sm","sl","subclass","port","proto","class"
"4952",0,0,0,0,0.0408163265306122,0,0,0.0408163265306122,0,0,"From-Normal-Grill",54728,"icmp","Normal"
"6299",0,0,0.142857142857143,0.142857142857143,0,0,0.571428571428571,0,0.571428571428571,0,"From-Normal-Stribrek",80,"tcp","Normal"
"7714",0.0283687943262411,0.0283687943262411,0.0921985815602837,0.340425531914894,0.0709219858156028,0.177304964539007,0.25531914893617,0,0.25531914893617,0.24822695035461,"From-Normal-Jist",80,"tcp","Normal"
"1707",0,0,0,0.285714285714286,0.571428571428571,0,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4940",0,0.181818181818182,0.0909090909090909,0.0909090909090909,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Grill",80,"tcp","Normal"
"4188",0,0.0666666666666667,0.133333333333333,0.2,0,0.533333333333333,0,0,0,0.533333333333333,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"980",0,0,0.0769230769230769,0.307692307692308,0,0.538461538461538,0,0,0,0.538461538461538,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"6601",0,0,0.181818181818182,0.181818181818182,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Grill",80,"tcp","Normal"
"7720",0,0,0.285714285714286,0,0,0,0.571428571428571,0,0,0.571428571428571,"From-Normal-Grill",443,"tcp","Normal"
"1385",0.295964125560538,0.0194319880418535,0.137518684603886,0.0448430493273543,0,0.499252615844544,0.00149476831091181,0.499252615844544,0.00149476831091181,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3295",0,0,0.111111111111111,0.222222222222222,0,0.555555555555556,0,0,0.111111111111111,0.444444444444444,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"1507",0,0,0,0.2,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2840",0,0,0.222222222222222,0.111111111111111,0,0.555555555555556,0,0,0,0.555555555555556,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"3581",0,0,0.0476190476190476,0.380952380952381,0,0.0476190476190476,0.476190476190476,0,0,0.523809523809524,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"4925",0,0,0.142857142857143,0.142857142857143,0,0,0.571428571428571,0,0.428571428571429,0.142857142857143,"From-Normal-Grill",80,"tcp","Normal"
"4650",0.493562231759657,0,0,0,0,0.502145922746781,0,0,0,0.502145922746781,"From-Normal-Stribrek",80,"tcp","Normal"
"4481",0,0,0,0.285714285714286,0.285714285714286,0,0.285714285714286,0,0.285714285714286,0.285714285714286,"From-Normal-Jist",80,"tcp","Normal"
"8749",0,0,0,0.384615384615385,0.307692307692308,0.230769230769231,0,0,0.0769230769230769,0.461538461538462,"From-Normal-Stribrek",80,"tcp","Normal"
"6437",0.0196078431372549,0.0784313725490196,0.0980392156862745,0.274509803921569,0,0,0.509803921568627,0,0.215686274509804,0.294117647058824,"From-Normal-Stribrek",80,"tcp","Normal"
"4243",0,0.142857142857143,0,0.142857142857143,0.428571428571429,0.142857142857143,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7366",0,0,0,0.2,0,0,0.6,0,0,0.6,"From-Normal-Grill",443,"tcp","Normal"
"822",0,0,0,0,0,0.5,0,0.5,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"4995",0,0,0,0.363636363636364,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Stribrek",80,"tcp","Normal"
"6186",0.333333333333333,0,0,0,0,0,0.555555555555556,0,0.111111111111111,0.444444444444444,"From-Normal-CVUT-WebServer",123,"udp","Normal"
"5990",0,0.111111111111111,0,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.444444444444444,0.111111111111111,"From-Normal-Grill",80,"tcp","Normal"
"3178",0,0.2,0,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8792",0,0,0.2,0,0,0.6,0,0,0,0.6,"From-Normal-Grill",80,"tcp","Normal"
"4966",0,0,0,0.0476190476190476,0.142857142857143,0,0,0.142857142857143,0,0,"From-Normal-Grill",54728,"icmp","Normal"
"233",0,0,0,0.142857142857143,0,0.428571428571429,0,0.428571428571429,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7943",0,0,0,0.272727272727273,0.181818181818182,0,0.272727272727273,0,0.272727272727273,0.181818181818182,"From-Normal-Jist",80,"tcp","Normal"
"7156",0,0,0,0.2,0,0,0.6,0,0.4,0.2,"From-Normal-Stribrek",80,"tcp","Normal"
"814",0,0,0,0.3,0,0,0.5,0,0,0.5,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"1901",0,0,0.222222222222222,0.111111111111111,0.222222222222222,0.333333333333333,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"6525",0,0,0.153846153846154,0.230769230769231,0.0769230769230769,0.0769230769230769,0.384615384615385,0,0.384615384615385,0.153846153846154,"From-Normal-Grill",80,"tcp","Normal"
"7379",0,0,0,0.166666666666667,0,0,0.5,0,0.333333333333333,0.166666666666667,"From-Normal-Grill",80,"tcp","Normal"
"4477",0,0.230769230769231,0.0769230769230769,0.0769230769230769,0,0,0.538461538461538,0,0,0.538461538461538,"From-Normal-Jist",993,"tcp","Normal"
"3698",0,0.028169014084507,0.267605633802817,0.183098591549296,0,0.507042253521127,0,0,0,0.507042253521127,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"6149",0,0.0909090909090909,0.0909090909090909,0.181818181818182,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Stribrek",80,"tcp","Normal"
"2863",0,0,0,0.2,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5413",0,0,0,0.2,0,0.6,0,0,0.6,0,"From-Normal-Grill",80,"tcp","Normal"
"5594",0,0,0.105263157894737,0.157894736842105,0,0,0.368421052631579,0,0,0.368421052631579,"From-Normal-Stribrek",80,"tcp","Normal"
"7452",0.0506329113924051,0.0470162748643761,0.283905967450271,0.115732368896926,0.459312839059675,0.00361663652802893,0.0379746835443038,0,0.493670886075949,0.00723327305605787,"From-Normal-Stribrek",80,"tcp","Normal"
"2273",0,0,0,0.2,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7376",0.166204986149584,0.0581717451523546,0.213296398891967,0.0332409972299169,0.113573407202216,0.240997229916898,0.121883656509695,0,0.335180055401662,0.141274238227147,"From-Normal-Stribrek",443,"tcp","Normal"
"4215",0,0,0.142857142857143,0.142857142857143,0.571428571428571,0,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4915",0,0,0,0.285714285714286,0,0,0.571428571428571,0,0,0.571428571428571,"From-Normal-Grill",80,"tcp","Normal"
"5466",0,0,0,0.2,0,0.2,0.4,0,0,0.6,"Normal-HTTP-windowsupdate",80,"tcp","Normal"
"4321",0.0253164556962025,0.10126582278481,0.30379746835443,0.0506329113924051,0,0.493670886075949,0.0126582278481013,0,0,0.506329113924051,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"573",0,0,0.125,0.125,0,0.5,0,0.5,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"41",0,0,0,0.4,0,0.133333333333333,0.4,0,0.133333333333333,0.4,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"2596",0.251851851851852,0.214814814814815,0.0222222222222222,0,0,0.0148148148148148,0.488888888888889,0,0,0.503703703703704,"From-Botnet-TCP-CC-Plain-HTTP-Encrypted-Data",80,"tcp","Botnet"
"6764",0.142857142857143,0,0.142857142857143,0,0,0,0.571428571428571,0,0,0.571428571428571,"From-Normal-Jist",443,"tcp","Normal"
"235",0,0,0,0.142857142857143,0,0.428571428571429,0,0.428571428571429,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"2830",0,0,0,0.2,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3403",0,0.0606060606060606,0.242424242424242,0.151515151515152,0,0.515151515151515,0,0.515151515151515,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5693",0.0335195530726257,0.0837988826815642,0.0614525139664804,0.312849162011173,0.0167597765363128,0.41340782122905,0.0726256983240224,0,0,0.502793296089385,"From-Normal-Stribrek",443,"tcp","Normal"
"8758",0.333333333333333,0,0,0,0,0,0.555555555555556,0,0,0.555555555555556,"From-Normal-Stribrek",5222,"tcp","Normal"
"6650",0,0,0.166666666666667,0,0,0,0.5,0,0,0.5,"From-Normal-Stribrek",443,"tcp","Normal"
"7708",0,0,0.0666666666666667,0.333333333333333,0,0.466666666666667,0.0666666666666667,0,0,0.533333333333333,"From-Normal-Stribrek",80,"tcp","Normal"
"1400",0.0303030303030303,0.0303030303030303,0.393939393939394,0,0,0.515151515151515,0,0.515151515151515,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1140",0,0,0,0,0,0.4,0,0.4,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"1487",0,0,0,0.285714285714286,0.428571428571429,0.142857142857143,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8325",0,0,0.142857142857143,0.142857142857143,0,0,0.571428571428571,0,0.428571428571429,0.142857142857143,"From-Normal-Stribrek",80,"tcp","Normal"
"4063",0,0,0.181818181818182,0.181818181818182,0,0.545454545454545,0,0,0,0.545454545454545,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"1198",0,0.0350877192982456,0.192982456140351,0.245614035087719,0,0.105263157894737,0.403508771929825,0,0,0.508771929824561,"From-Botnet-TCP-Established-SPAM",587,"tcp","Botnet"
"4944",0,0,0.0909090909090909,0.272727272727273,0,0.454545454545455,0.0909090909090909,0,0,0.545454545454545,"From-Normal-Grill",80,"tcp","Normal"
"3902",0,0,0,0.2,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"2381",0,0,0,0.428571428571429,0,0.523809523809524,0,0,0,0.523809523809524,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"7134",0,0,0.0588235294117647,0.352941176470588,0,0.529411764705882,0,0,0,0.529411764705882,"From-Normal-Grill",80,"tcp","Normal"
"5094",0.0508474576271186,0.0847457627118644,0.0677966101694915,0.271186440677966,0,0,0.508474576271186,0,0.440677966101695,0.0677966101694915,"From-Normal-Jist",80,"tcp","Normal"
"4523",0.0344827586206897,0.0344827586206897,0.0689655172413793,0.310344827586207,0,0,0.517241379310345,0,0,0.517241379310345,"From-Normal-Jist",443,"tcp","Normal"
"1157",0,0,0.2,0,0,0.4,0.2,0.4,0.2,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"3537",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4115",0,0,0.379310344827586,0.0689655172413793,0.0344827586206897,0.482758620689655,0,0.517241379310345,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8567",0,0,0,0.363636363636364,0.454545454545455,0.0909090909090909,0,0,0,0.545454545454545,"From-Normal-Jist",80,"tcp","Normal"
"5967",0.0625,0.0416666666666667,0.0625,0.291666666666667,0,0,0.5,0,0,0.5,"From-Normal-Jist",443,"tcp","Normal"
"7666",0,0,0,0.333333333333333,0,0.555555555555556,0,0,0,0.555555555555556,"From-Normal-Grill",80,"tcp","Normal"
"7115",0.0476190476190476,0,0.0952380952380952,0.285714285714286,0,0,0.523809523809524,0,0,0.523809523809524,"From-Normal-Jist",443,"tcp","Normal"
"4612",0,0,0,0.25,0.125,0.25,0.125,0,0.125,0.375,"From-Normal-Grill",80,"tcp","Normal"
"7237",0,0,0,0.2,0,0,0.6,0,0.2,0.4,"From-Normal-Jist",80,"tcp","Normal"
"4756",0.311475409836066,0,0.163934426229508,0,0,0.508196721311475,0,0,0,0.508196721311475,"From-Normal-Stribrek",443,"tcp","Normal"
"5939",0,0,0.129032258064516,0.290322580645161,0,0,0.483870967741935,0,0.129032258064516,0.354838709677419,"From-Normal-Jist",80,"tcp","Normal"
"1890",0,0,0,0.285714285714286,0.571428571428571,0,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5371",0.0909090909090909,0,0.181818181818182,0.0909090909090909,0,0,0.545454545454545,0,0.272727272727273,0.272727272727273,"From-Normal-Jist",80,"tcp","Normal"
"2162",0,0.0476190476190476,0.238095238095238,0.142857142857143,0,0.523809523809524,0,0.523809523809524,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4529",0.480492813141684,0.0164271047227926,0,0,0.490759753593429,0.0102669404517454,0,0,0,0.501026694045175,"From-Normal-Jist",80,"tcp","Normal"
"3624",0,0,0,0.285714285714286,0,0.571428571428571,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"6",0,0.142857142857143,0.142857142857143,0,0.142857142857143,0.428571428571429,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"783",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"403",0,0,0,0,0,0.5,0,0.5,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"6107",0.0344827586206897,0.0850574712643678,0.0827586206896552,0.294252873563218,0.00689655172413793,0.436781609195402,0.0574712643678161,0,0,0.501149425287356,"From-Normal-Stribrek",443,"tcp","Normal"
"8417",0.0666666666666667,0.2,0.18974358974359,0.0358974358974359,0,0.00512820512820513,0.497435897435897,0,0.0256410256410256,0.476923076923077,"From-Normal-Grill",80,"tcp","Normal"
"1241",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6812",0.222222222222222,0,0.111111111111111,0,0,0,0.555555555555556,0,0,0.555555555555556,"From-Normal-Jist",443,"tcp","Normal"
"611",0,0,0,0,0,0.25,0.25,0,0.5,0,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"1808",0,0,0.282051282051282,0.179487179487179,0,0.512820512820513,0,0,0.0256410256410256,0.487179487179487,"From-Botnet-TCP-Established-SSL-To-Microsoft",443,"tcp","Botnet"
"6405",0.0344827586206897,0,0.103448275862069,0.310344827586207,0,0,0.517241379310345,0,0.448275862068966,0.0689655172413793,"From-Normal-Grill",80,"tcp","Normal"
"5020",0,0,0,0.285714285714286,0.142857142857143,0,0.428571428571429,0,0.428571428571429,0.142857142857143,"From-Normal-Stribrek",80,"tcp","Normal"
"4473",0,0,0,0.285714285714286,0,0.142857142857143,0.428571428571429,0,0,0.571428571428571,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"6251",0.0285714285714286,0.0285714285714286,0.0571428571428571,0.342857142857143,0,0,0.514285714285714,0,0.314285714285714,0.2,"From-Normal-Grill",80,"tcp","Normal"
"4466",0.0909090909090909,0,0.0909090909090909,0.181818181818182,0,0.545454545454545,0,0.0909090909090909,0,0.454545454545455,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"231",0,0,0,0.142857142857143,0,0.285714285714286,0.142857142857143,0.428571428571429,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5112",0,0.024390243902439,0.195121951219512,0.24390243902439,0.146341463414634,0.195121951219512,0.170731707317073,0,0.365853658536585,0.146341463414634,"From-Normal-Jist",80,"tcp","Normal"
"7540",0,0,0,0.333333333333333,0,0,0.555555555555556,0,0.111111111111111,0.444444444444444,"From-Normal-Stribrek",80,"tcp","Normal"
"2231",0,0,0.2,0,0.2,0.4,0,0.4,0.2,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"316",0,0,0,0,0.25,0,0.25,0.25,0,0.25,"From-Botnet-UDP-Attempt-DNS",53,"udp","Botnet"
"83",0,0,0.2,0,0.6,0,0,0.2,0.4,0,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"6697",0,0,0,0.2,0,0,0.6,0,0.2,0.4,"From-Normal-Grill",80,"tcp","Normal"
"5754",0.0869565217391304,0.0869565217391304,0.0869565217391304,0.173913043478261,0,0,0.521739130434783,0,0,0.521739130434783,"From-Normal-Jist",443,"tcp","Normal"
"1666",0,0.142857142857143,0.142857142857143,0,0.285714285714286,0.285714285714286,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4218",0,0,0,0.2,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1778",0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"4386",0,0,0.185185185185185,0.259259259259259,0.333333333333333,0.185185185185185,0,0.518518518518518,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8266",0,0,0.117647058823529,0.294117647058824,0,0,0.529411764705882,0,0.176470588235294,0.352941176470588,"From-Normal-Jist",80,"tcp","Normal"
"4970",0.0909090909090909,0.0909090909090909,0,0.181818181818182,0,0.363636363636364,0.181818181818182,0,0.181818181818182,0.363636363636364,"From-Normal-Grill",80,"tcp","Normal"
"4015",0,0,0,0.2,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2264",0,0,0.2,0,0,0.6,0,0,0.6,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"6984",0,0,0,0.363636363636364,0,0,0.545454545454545,0,0.545454545454545,0,"From-Normal-Grill",80,"tcp","Normal"
"5209",0.111111111111111,0,0.222222222222222,0,0,0,0.555555555555556,0,0.222222222222222,0.333333333333333,"To-Normal-UDP-NTP-server",123,"udp","Normal"
"8395",0,0,0.142857142857143,0.142857142857143,0,0,0.571428571428571,0,0,0.571428571428571,"From-Normal-Jist",80,"tcp","Normal"
"4781",0,0,0,0.2,0,0.2,0.4,0,0,0.6,"From-Normal-Stribrek",80,"tcp","Normal"
"7404",0.0869565217391304,0,0.0434782608695652,0.304347826086957,0,0,0.521739130434783,0,0,0.521739130434783,"From-Normal-Jist",80,"tcp","Normal"
"1340",0.421052631578947,0,0,0.0451127819548872,0,0.481203007518797,0,0.481203007518797,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3644",0,0,0,0.333333333333333,0,0.555555555555556,0,0,0.222222222222222,0.333333333333333,"From-Botnet-TCP-Established-SPAM",587,"tcp","Botnet"
"6621",0,0,0,0.2,0,0,0.6,0,0.2,0.4,"From-Normal-Grill",80,"tcp","Normal"
"1003",0,0,0,0.2,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6868",0,0,0,0.2,0,0,0.6,0,0,0.6,"From-Normal-Stribrek",80,"tcp","Normal"
"186",0,0,0.2,0,0,0,0.6,0,0.6,0,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"2338",0,0.2,0,0,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8697",0,0,0.2,0,0,0,0.6,0,0,0.6,"From-Normal-Jist",443,"tcp","Normal"
"4998",0.2,0,0,0,0,0,0.6,0,0.6,0,"From-Normal-Stribrek",80,"tcp","Normal"
"3146",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"7548",0,0.0769230769230769,0.153846153846154,0.153846153846154,0,0,0.538461538461538,0,0,0.538461538461538,"From-Normal-Stribrek",443,"tcp","Normal"
"388",0,0,0,0,0,0.4,0,0.4,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"2099",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"1358",0,0,0.142857142857143,0,0,0,0.428571428571429,0,0,0.428571428571429,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"5552",0,0,0,0.1,0,0.2,0,0,0,0.2,"From-Normal-Grill",80,"tcp","Normal"
"4426",0,0.0606060606060606,0.121212121212121,0.272727272727273,0.212121212121212,0.303030303030303,0,0.515151515151515,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4758",0.30188679245283,0,0.169811320754717,0,0,0.509433962264151,0,0,0,0.509433962264151,"From-Normal-Stribrek",443,"tcp","Normal"
"134",0,0,0.222222222222222,0.111111111111111,0,0,0.555555555555556,0,0,0.555555555555556,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"4132",0,0,0.285714285714286,0,0.285714285714286,0.285714285714286,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8294",0,0,0,0.2,0,0.6,0,0,0,0.6,"From-Normal-Stribrek",443,"tcp","Normal"
"6857",0,0,0.153846153846154,0.230769230769231,0,0.538461538461538,0,0,0,0.538461538461538,"From-Normal-Jist",80,"tcp","Normal"
"7483",0,0,0,0.181818181818182,0,0,0.363636363636364,0,0.181818181818182,0.181818181818182,"From-Normal-Grill",80,"tcp","Normal"
"8783",0,0,0.2,0,0,0,0.6,0,0.6,0,"From-Normal-Grill",80,"tcp","Normal"
"3334",0,0,0.285714285714286,0,0,0.142857142857143,0.428571428571429,0,0,0.571428571428571,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"7106",0.320754716981132,0,0.150943396226415,0,0,0.509433962264151,0,0,0,0.509433962264151,"From-Normal-Stribrek",443,"tcp","Normal"
"8354",0.0434782608695652,0.0434782608695652,0.0652173913043478,0.304347826086957,0.260869565217391,0.0869565217391304,0.152173913043478,0,0.152173913043478,0.347826086956522,"From-Normal-Jist",80,"tcp","Normal"
"8658",0,0,0,0.2,0,0,0.6,0,0.2,0.4,"From-Normal-Stribrek",80,"tcp","Normal"
"5325",0,0.0952380952380952,0.0476190476190476,0.285714285714286,0.142857142857143,0,0.380952380952381,0,0.238095238095238,0.285714285714286,"From-Normal-Stribrek",80,"tcp","Normal"
"2963",0.0285714285714286,0.0285714285714286,0.0857142857142857,0.314285714285714,0,0.514285714285714,0,0.171428571428571,0,0.342857142857143,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"7565",0.0980392156862745,0.0392156862745098,0.0392156862745098,0.294117647058824,0,0,0.509803921568627,0,0.490196078431373,0.0196078431372549,"From-Normal-Stribrek",80,"tcp","Normal"
"1192",0,0,0.181818181818182,0.181818181818182,0,0.545454545454545,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3767",0,0,0,0.363636363636364,0,0.545454545454545,0,0,0,0.545454545454545,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"3087",0,0.111111111111111,0.111111111111111,0.111111111111111,0.333333333333333,0.222222222222222,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3284",0,0,0.133333333333333,0.266666666666667,0.466666666666667,0.0666666666666667,0,0.533333333333333,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7947",0,0,0.0625,0.3125,0,0,0.5,0,0,0.5,"From-Normal-Jist",80,"tcp","Normal"
"8152",0,0,0,0.384615384615385,0,0.538461538461538,0,0,0,0.538461538461538,"From-Normal-Grill",80,"tcp","Normal"
"2775",0,0,0.0769230769230769,0.307692307692308,0,0.307692307692308,0.230769230769231,0,0,0.538461538461538,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"6249",0,0,0,0.2,0,0,0.6,0,0.4,0.2,"From-Normal-Grill",80,"tcp","Normal"
"4393",0,0,0,0.2,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5346",0.037037037037037,0.037037037037037,0,0.37037037037037,0.37037037037037,0.148148148148148,0,0,0.0740740740740741,0.444444444444444,"From-Normal-Stribrek",80,"tcp","Normal"
"5403",0,0,0,0.2,0,0,0.6,0,0.4,0.2,"From-Normal-Grill",80,"tcp","Normal"
"4338",0.0099009900990099,0.0099009900990099,0.168316831683168,0.297029702970297,0,0.504950495049505,0,0,0,0.504950495049505,"From-Botnet-TCP-Established-SSL-To-Microsoft",443,"tcp","Botnet"
"5096",0,0,0.0769230769230769,0.307692307692308,0,0.153846153846154,0.384615384615385,0,0,0.538461538461538,"From-Normal-Jist",443,"tcp","Normal"
"2913",0,0,0,0.2,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7555",0,0,0,0.2,0,0,0.6,0,0,0.6,"From-Normal-Stribrek",443,"tcp","Normal"
"6876",0,0,0,0.357142857142857,0,0.142857142857143,0.357142857142857,0,0,0.5,"From-Normal-Grill",80,"tcp","Normal"
"8413",0,0,0,0.2,0,0,0.6,0,0.2,0.4,"From-Normal-Grill",80,"tcp","Normal"
"7933",0,0,0,0.363636363636364,0,0.272727272727273,0.272727272727273,0,0.181818181818182,0.363636363636364,"From-Normal-Grill",80,"tcp","Normal"
"8886",0,0.142857142857143,0.142857142857143,0,0,0,0.571428571428571,0,0,0.571428571428571,"From-Normal-Stribrek",443,"tcp","Normal"
"4224",0,0,0,0.285714285714286,0,0.571428571428571,0,0,0,0.571428571428571,"From-Botnet-TCP-CC-HTTP-Not-Encrypted",6667,"tcp","Botnet"
"7406",0,0,0.222222222222222,0.111111111111111,0,0,0.555555555555556,0,0.111111111111111,0.444444444444444,"From-Normal-Stribrek",80,"tcp","Normal"
"541",0,0,0,0.2,0,0.6,0,0.4,0.2,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"3714",0,0,0.285714285714286,0,0.571428571428571,0,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3754",0.0769230769230769,0,0.230769230769231,0.0769230769230769,0,0.538461538461538,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8525",0,0.222222222222222,0.111111111111111,0,0,0,0.555555555555556,0,0.111111111111111,0.444444444444444,"From-Normal-Jist",80,"tcp","Normal"
"5645",0,0,0,0.363636363636364,0.454545454545455,0.0909090909090909,0,0,0,0.545454545454545,"From-Normal-Jist",80,"tcp","Normal"
"6577",0,0,0.0769230769230769,0.307692307692308,0,0,0.538461538461538,0,0.461538461538462,0.0769230769230769,"From-Normal-Jist",80,"tcp","Normal"
"3529",0,0,0.148148148148148,0.296296296296296,0,0.518518518518518,0,0,0,0.518518518518518,"From-Botnet-TCP-CC-Plain-HTTP-Encrypted-Data",888,"tcp","Botnet"
"966",0,0,0.111111111111111,0.222222222222222,0,0,0.555555555555556,0,0,0.555555555555556,"From-Botnet-TCP-HTTP-Google-Net-Established",80,"tcp","Botnet"
"3553",0,0,0.2,0,0,0.6,0,0,0,0.6,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"562",0,0,0,0.363636363636364,0,0.545454545454545,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"986",0,0,0,0.2,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
