TrueClass,RamdomForest,KNN,LogisticRegression,NaiveBayes,SVM,subclass,port,proto
Botnet,1,1,0.9968228629337031,0.9999772303055607,0.9875975844415279,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.984264405970224,0.9999959159238117,0.9184358633656778,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9929759504156276,0.9999977147390339,0.9808482277507778,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.792,0.29411764705882354,0.283482962545635,0.03604311544982179,0.34414155633356436,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.916,0.8,0.5256794618359939,0.7189583813649301,0.5219713075271046,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,1,1,0.9988814116662319,0.9999992220478214,0.997083927131368,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9874064306281813,0.9999984947497488,0.9449245005596812,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.984264405970224,0.9999959159238117,0.9184358633656778,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.984264405970224,0.9999959159238117,0.9184358633656778,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.984264405970224,0.9999959159238117,0.9184358633656778,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9983188906060414,0.9999999327858248,0.9893353246249481,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9838513088847478,0.9999940092359025,0.9486842970505739,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9854316339262609,0.9999815332798858,0.9426359527801447,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9786097060040329,0.9999959714838792,0.9306881360399026,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9801921886266883,0.9999881646865835,0.9428935570008878,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.992,1,0.685934420041937,0.7802020998744481,0.7503610275094579,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,1,1,0.9980920203961342,0.9999997718620779,0.9939952942716487,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9945021488273419,0.9999995611659299,0.9773621885473748,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.982617405423419,0.9999939547673362,0.9404224300883651,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.966,0.9310344827586207,0.7091659313848361,0.8002974948823817,0.8355670168552533,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9992328898775148,0.9999924897774485,0.9976184255208697,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.994,1,0.9753815865374234,0.9999878124305993,0.9313934667093581,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9994053785428598,0.9999914795373648,0.9986389212320562,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.942,0.8666666666666667,0.6404250908843836,0.3977574673607085,0.7448927293842034,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.836,0.4666666666666667,0.6116590173394871,0.13389355655763693,0.6790508543492948,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0.77,0.5483870967741935,0.7607178901731451,0.4041217747873442,0.8274636161421596,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.976,0.7317073170731707,0.9125641685341401,0.8157654954074461,0.9115426364499083,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0.956,1,0.8367295416159836,0.14233676825251268,0.8507652739079179,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0.91,0.5,0.7993995053208112,0.6478994894464621,0.8796240312515792,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.886,0.6470588235294118,0.801245037478626,0.6627886449660616,0.8381557405263848,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0.886,0.6470588235294118,0.801245037478626,0.6627886449660616,0.8381557405263848,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0.292,0.375,0.7231977337548334,0.5333232283035216,0.7142839493704174,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,1,1,0.9951538036933343,0.9999993744590977,0.9603094750580499,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.862,0.8,0.525937024666786,0.022516169406502504,0.6571217927569879,From-Botnet-TCP-Established-SSL-To-Microsoft,443,tcp
Botnet,1,1,0.9971016947461799,0.9999845912671372,0.9942858175686435,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9976078969889911,0.9999789831735286,0.9940329122687003,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9964437221675021,0.9999743852384366,0.9917845170582882,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9983188906060414,0.9999999327858248,0.9893353246249481,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.788,0.29411764705882354,0.5068383281059445,0.06770498621650313,0.39627947799060426,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,1,1,0.9991962965429556,0.9999996736752694,0.9969865972636198,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9957837673388639,0.999999177053684,0.9814911815841557,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9984022438464836,0.9999940475374727,0.995668907086681,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9701390950102172,0.9999385099213726,0.8932840644442938,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9983188906060414,0.9999999327858248,0.9893353246249481,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9983247340917034,0.9999837873274176,0.9959390215846209,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9978366822953946,0.9999988432722341,0.9957658534938907,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.034,0.06666666666666667,0.08885708611784704,0.06411076777704665,0.08011187892634963,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.99,1,0.8889509958290598,0.9631868504394433,0.9160975595875455,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.966,0.9310344827586207,0.7091659313848361,0.8002974948823817,0.8355670168552533,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.996,1,0.9742015020624724,0.9999959881164259,0.8918487721296571,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9905025442831438,0.9999983294376127,0.9559020119038167,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9945021488273419,0.9999995611659299,0.9773621885473748,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.984264405970224,0.9999959159238117,0.9184358633656778,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9786097060040329,0.9999959714838792,0.9306881360399026,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.836,0.25,0.5044177472052143,0.031121921746122196,0.659263623142278,From-Botnet-TCP-Attempt,80,tcp
Botnet,0.966,0.9310344827586207,0.7091659313848361,0.8002974948823817,0.8355670168552533,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.552,0.5333333333333333,0.10258884405625601,0.010402574408937952,0.10358395271834697,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.766,0.2,0.6031657532381469,0.011798108026318819,0.7550607870423499,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,1,1,0.9965226734782577,0.9999440938705068,0.9917644185666752,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9455685438929232,0.9998671873766292,0.7800175343576077,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9990028653054787,0.9999945457701911,0.9971569856039132,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9983683317440767,0.9999360842356609,0.9968304411694157,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.908,0.4,0.10079443555637835,0.12008207086980849,0.1258142674767152,From-Botnet-UDP-Attempt-DNS,53,udp
Botnet,1,1,0.9951538036933343,0.9999993744590977,0.9603094750580499,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9951538036933343,0.9999993744590977,0.9603094750580499,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9968228629337031,0.9999772303055607,0.9875975844415279,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9926047669315492,0.9998910188765379,0.9787736065484571,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.214,0.375,0.30860246435342054,0.006624157061052703,0.3711791653999402,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.962,0.8125,0.49371694801386,0.13684998385316427,0.4753243663394896,From-Botnet-TCP-Established-HTTP-Ad-yieldmanager,80,tcp
Botnet,0.998,1,0.9721809136150912,0.9999503260724117,0.9148495390990834,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.99,0.8076923076923077,0.8990244862136539,0.8870287101079359,0.8920799992153525,From-Botnet-TCP-Established-HTTP-Binary-Download,80,tcp
Botnet,1,1,0.9945021488273419,0.9999995611659299,0.9773621885473748,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.999254628892172,0.9999998368851086,0.9978009301128766,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9843419127912386,0.9999109570179848,0.9463985843498579,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9955887549002723,0.999989199719293,0.9899293691093753,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9947154050195631,0.9999888965891233,0.9871396959702121,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9949736493061732,0.9999235348171385,0.9907810894885255,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9988814116662319,0.9999992220478214,0.997083927131368,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9988814116662319,0.9999992220478214,0.997083927131368,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9981421429627968,0.9999994714117477,0.9960463906484971,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9992412756741806,0.9999983779881124,0.9976899259834446,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9989624730898041,0.9999990259000167,0.9974648641422313,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.984264405970224,0.9999959159238117,0.9184358633656778,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9980858604215413,0.9999550083056624,0.9956960361442097,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9975405056318597,0.9999971380021693,0.9945653655873935,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.998730929154107,0.9999999093799669,0.9962144630791459,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9995715668665731,0.9999999691448195,0.9985037892911056,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9874064306281813,0.9999984947497488,0.9449245005596812,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.981939979094354,0.999995253253241,0.9298328824364119,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.994,1,0.9079000053700479,0.9821562877760912,0.9107413031030901,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,1,1,0.9983188906060414,0.9999999327858248,0.9893353246249481,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.954,0.5625,0.6022919430752327,0.9897240276371141,0.7020183309507351,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,1,1,0.997295063927929,0.9999854714111358,0.990789722844395,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9993617865816596,0.9999967363265342,0.9972232120205804,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.904,0.2777777777777778,0.33333042289682635,0.12603057934575854,0.24652668045759685,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.966,0.9310344827586207,0.7091659313848361,0.8002974948823817,0.8355670168552533,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9994729259986241,0.9999997973328438,0.9989670056051752,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9992792142403082,0.9999992883209098,0.9979962876379647,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9993013173169062,0.9999866463980986,0.9981621463690765,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9975567372403951,0.9999978356941417,0.9947689800819441,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.996,1,0.9987386117385221,0.9999999285068863,0.9970055457042393,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9976026475069362,0.9999966811261133,0.9945700510150416,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9901193242031205,0.9998946140162972,0.9649913974969418,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9935048165454592,0.9999689866423577,0.9863375669265003,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.496,0.8125,0.48437157210228965,0.0855553622086623,0.6085266917140952,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,1,1,0.9856785266897,0.9996790066492864,0.921104606070686,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.632,0.35,0.45174736173523544,0.01917529391387067,0.5566581805283677,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,1,1,0.984264405970224,0.9999959159238117,0.9184358633656778,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9976953785288891,0.9999756166983412,0.9948703561644251,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9983683317440767,0.9999360842356609,0.9968304411694157,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9975226238459673,0.9999659208738364,0.9940916848533812,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.886,0.6470588235294118,0.801245037478626,0.6627886449660616,0.8381557405263848,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,1,1,0.9963594907208072,0.9999924082797941,0.9919205959857128,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9991962965429556,0.9999996736752694,0.9969865972636198,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.984264405970224,0.9999959159238117,0.9184358633656778,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.964,0.9333333333333333,0.6669536352348788,0.5102790536797602,0.7469954779651864,From-Botnet-TCP-CC-Plain-HTTP-Encrypted-Data,80,tcp
Botnet,1,1,0.9943061422345073,0.999997311150869,0.9869034514317022,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9980920203961342,0.9999997718620779,0.9939952942716487,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.94,0.6666666666666666,0.7438551502908193,0.6239510799669254,0.7767934604560638,From-Botnet-TCP-Established-SSL-To-Microsoft,443,tcp
Botnet,1,1,0.9951538036933343,0.9999993744590977,0.9603094750580499,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.99,1,0.8889509958290598,0.9631868504394433,0.9160975595875455,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.966,0.9310344827586207,0.7091659313848361,0.8002974948823817,0.8355670168552533,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.842,0.8235294117647058,0.9991962702803219,0.9999869816419443,0.9970763022203336,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9943937788286282,0.9932612371069096,0.9921857708815314,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.962,1,0.31886378550670624,0.9779707302139077,0.2963276473319383,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.998,1,0.9993394099166982,0.9999994501180434,0.9984269150508557,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.966,0.9310344827586207,0.7091659313848361,0.8002974948823817,0.8355670168552533,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.998,1,0.9970162792910855,0.9999999343380583,0.9916543627736953,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.744,0.4,0.36853355085842476,0.9943489435581255,0.30773301837905376,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,1,1,0.98778675758730194,0.9997951626504344,0.940377540238941,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.987776234121982,0.9999960230026156,0.9447513909118976,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9978560548925762,0.9999957065882749,0.9951578076617261,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9945021488273419,0.9999995611659299,0.9773621885473748,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9965226734782577,0.9999440938705068,0.9917644185666752,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9990506103784683,0.9999919840211325,0.9974050524033682,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9978366822953946,0.9999988432722341,0.9957658534938907,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9965226734782577,0.9999440938705068,0.9917644185666752,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9978366822953946,0.9999988432722341,0.9957658534938907,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9895228612265781,0.9999850714479954,0.9726874143405537,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9938226282843339,0.9999102876084947,0.9527445951577459,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9786097060040329,0.9999959714838792,0.9306881360399026,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.426,0.06666666666666667,0.06016962345183896,1.5697489927473838e-4,0.032166824615147194,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.854,0.5625,0.4769429150688973,0.10976905137394927,0.47764934037246043,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,1,1,0.9874064306281813,0.9999984947497488,0.9449245005596812,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9932408860144966,0.9999813963239983,0.9682444602930618,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9912830080177818,0.9999858592482188,0.9795201482240082,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9974878141611458,0.9999966955876848,0.993562678300707,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.986,1,0.973288891635391,0.9996881633928977,0.8881188456171583,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9842194943844498,0.9999685394547261,0.9388357892052448,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.828,0.9333333333333333,0.49321281940402306,0.03773244799940138,0.6519256757456907,From-Botnet-TCP-Established-HTTP-Ad-yieldmanager,80,tcp
Botnet,0.77,0.5483870967741935,0.7607178901731451,0.4041217747873442,0.8274636161421596,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.926,0.6,0.5683390840038305,0.1461434522876019,0.6935312375114079,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.998,1,0.9994053785428598,0.9999914795373648,0.9986389212320562,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9993013173169062,0.9999866463980986,0.9981621463690765,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9994180445185462,0.9999999650571809,0.9971964175712528,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.712,0.8888888888888888,0.3707579270488892,0.03701261722907945,0.4903942334044882,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9994729259986241,0.9999997973328438,0.9989670056051752,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9997009828551798,0.9999962687140144,0.9989349271296667,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.998,1,0.9993394099166982,0.9999994501180434,0.9984269150508557,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.99,1,0.998430484935219,0.9931286894557226,0.9962771695591501,From-Botnet-TCP-CC-HTTP-Not-Encrypted,6667,tcp
Botnet,1,1,0.9970972132236462,0.9999948017097806,0.9813621386938074,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9740385198625686,0.9999708149851235,0.9196851611261379,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.958,0.8125,0.693661952749786,0.9934660869388963,0.7492577596369753,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.976,0.7317073170731707,0.9125641685341401,0.8157654954074461,0.9115426364499083,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0.978,1,0.7583042161755091,0.7807313770290021,0.7962945246125961,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0.77,0.5483870967741935,0.7607178901731451,0.4041217747873442,0.8274636161421596,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.99,0.8076923076923077,0.8990244862136539,0.8870287101079359,0.8920799992153525,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.42,0.22727272727272727,0.5868389562981242,0.12326927580479272,0.6051143109111519,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.932,0.9411764705882353,0.7038328257275828,0.3328986370359117,0.7794252886623017,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0.95,0.9333333333333333,0.6613982415997226,0.6436174812539655,0.7525506006421462,From-Botnet-TCP-Established-SSL-To-Microsoft,443,tcp
Botnet,0.996,1,0.9956858590349967,0.9999973801616115,0.99025346091478,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9948132746084544,0.9999853373873675,0.987501975110122,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9983188906060414,0.9999999327858248,0.9893353246249481,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.96,0.8,0.9873759355346798,0.941601713046206,0.9537661311314066,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0,0.07936507936507936,0.12503947938808946,1.012188952251674e-4,0.11018143045059481,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.056,0.3333333333333333,0.28669441098138426,0.009606219203204215,0.2952528161342489,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.54,0.13333333333333333,0.13813021747347398,0.0560245504321228,0.11221373425988179,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.706,0.4666666666666667,0.27658452987560056,0.008627335012916184,0.21241498726354335,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,1,1,0.9987312829724525,0.9999925473349897,0.9964531740004531,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.906,0.6666666666666666,0.3240447647774115,0.041836973918219306,0.2735086631589859,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.998,1,0.9979967817629065,0.9999996785875874,0.9949262964956997,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9983683317440767,0.9999360842356609,0.9968304411694157,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9854316339262609,0.9999815332798858,0.9426359527801447,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9856785266897,0.9996790066492864,0.921104606070686,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.996,1,0.9905694392668433,0.999999944794081,0.9555668067919256,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9994729259986241,0.9999997973328438,0.9989670056051752,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9856785266897,0.9996790066492864,0.921104606070686,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.99,1,0.8889509958290598,0.9631868504394433,0.9160975595875455,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.998,1,0.9938226282843339,0.9999102876084947,0.9527445951577459,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9994729259986241,0.9999997973328438,0.9989670056051752,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9985094281671424,0.9999883198851763,0.9952144186663897,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.998,1,0.9993013173169062,0.9999866463980986,0.9981621463690765,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.012,0.37037037037037035,0.10510097582802214,1.7054973819097e-4,0.060633160232662076,From-Botnet-TCP-Established,65520,tcp
Botnet,0.972,1,0.80118132159186,0.719029298044931,0.8223819995024008,From-Botnet-TCP-CC-Plain-HTTP-Encrypted-Data,80,tcp
Botnet,0.998,1,0.9993013173169062,0.9999866463980986,0.9981621463690765,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.998,1,0.9993394099166982,0.9999994501180434,0.9984269150508557,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.488,0.3333333333333333,0.0736426122467061,6.780569497759984e-4,0.05447097331363038,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.968,1,0.9837661398729362,0.9998603889350614,0.9615228521758455,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9980920203961342,0.9999997718620779,0.9939952942716487,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9992792142403082,0.9999992883209098,0.9979962876379647,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9933081430030785,0.9999988538813669,0.9694729461881352,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9954773918651522,0.9999947431683283,0.9865142454319061,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt,2869,tcp
Botnet,0.058,0.0625,0.0625699910418358,2.706878793813806e-5,0.10187385245213265,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
